logFC	logCPM	LR	PValue	FDR
FGF12-AS3	-1.23707107264922	2.5902480985556	50.5544400080842	1.15904677720325e-12	3.57584703207167e-12
RP11-642A1.2	1.08739884624649	4.20786025986063	50.5526747205233	1.16008977689175e-12	3.57719589166882e-12
AC023137.2	1.26532547767196	3.79671524934766	50.5040692705873	1.18917965726479e-12	3.66498219005668e-12
RP11-61J19.3	1.68991977224197	3.76480572175479	50.5029562378952	1.18985427654074e-12	3.66514841052325e-12
RP11-775D22.3	0.819439704022333	4.31679024980431	50.4878680399559	1.19903724564756e-12	3.69054787848064e-12
RP5-933K21.3	-0.567150218815541	4.18283216908675	50.4873563061622	1.19934993713876e-12	3.69054787848064e-12
RP11-799B12.4	0.726123211496152	6.34415198474965	50.4367689171843	1.23066722985887e-12	3.78494270433157e-12
AADACL2-AS1	-1.12805034033289	3.94907109824611	50.3800968593603	1.2667243013528e-12	3.89380895340358e-12
NPTN-IT1	-0.746392852149943	6.5967270573621	50.3122762550784	1.31126680112479e-12	4.02863187338287e-12
C9orf139	0.719593222842526	5.97736556201709	50.3002928727219	1.31929851339063e-12	4.0512000632198e-12
RP11-677M14.2	-1.0222732273528	2.83042738033251	50.2155823013741	1.37749632513364e-12	4.22771091471629e-12
KB-1507C5.2	0.600900644100804	8.12838087280328	50.1352318119314	1.43507111213443e-12	4.40050056813049e-12
CTD-2527I21.15	2.00475864395067	7.03819223338317	50.1349379397475	1.43528604474502e-12	4.40050056813049e-12
GRIK1-AS1	-1.40821260099259	6.16610564183553	50.094277985163	1.46533668451203e-12	4.48939567801867e-12
RP11-17M16.2	0.870632569945205	5.94003569100559	50.0936563199193	1.46580099360203e-12	4.48939567801867e-12
RP11-426C22.8	0.976048132237591	4.3575336759497	49.9811402196067	1.55230854646484e-12	4.751882823678e-12
RP11-93H24.3	0.670472646274841	5.71496987894226	49.9732437506989	1.55856816709941e-12	4.7685725527057e-12
SNHG6	0.817584271208271	12.6424101486326	49.9565335213688	1.57189796661775e-12	4.80686560998334e-12
RP3-523K23.2	1.44382206319768	9.35876884695973	49.9193724414122	1.6019518654948e-12	4.89623486839896e-12
AC017104.6	0.734156717179929	6.69537933074515	49.8854025688026	1.62992769638944e-12	4.97916350086892e-12
CTD-2576D5.4	1.42072282538568	3.81486739097771	49.8830704708146	1.63186612983115e-12	4.98250749568404e-12
FAM66D	-0.816896360930416	4.59867512902226	49.8738789206984	1.63952861202288e-12	5.00331599689671e-12
RP11-731D1.4	0.801181027613936	4.87916608467301	49.8306010539113	1.67609364991799e-12	5.11225878242033e-12
CTD-2540F13.2	1.01895009795577	6.69134003506111	49.8065019586263	1.69680731666476e-12	5.17276572271833e-12
RP11-148B6.1	-0.609463567014505	3.50007927436295	49.7891325648104	1.71189534085795e-12	5.21606913713425e-12
RP1-197B17.5	0.675756421574162	5.04340070183684	49.7519577044256	1.74464020306425e-12	5.3110417801907e-12
RP11-223A3.1	-0.605994273112791	4.81531409955177	49.7517062051033	1.7448638532718e-12	5.3110417801907e-12
LL21NC02-1C16.2	0.967000812240082	5.99229457812037	49.7483626825885	1.74783986720999e-12	5.317359307509e-12
LINC01271	1.09134734369584	4.71983419023458	49.7374879554409	1.75755445419182e-12	5.34416017095917e-12
RP5-1125A11.6	0.64929441380161	5.56913774159019	49.7260229904584	1.76785482914827e-12	5.37271372419995e-12
LINC01128	-0.440978773491904	10.4148121206609	49.6731278555817	1.81616482029003e-12	5.51669406574725e-12
RP11-527N22.1	1.84705735876801	8.2521646889346	49.6575758021706	1.83061848799075e-12	5.55773890569941e-12
KMT2E-AS1	0.629544065133482	7.91704460368161	49.6442751272291	1.84307107055174e-12	5.59266940987051e-12
PARD6G-AS1	0.876683540301441	8.36421533218018	49.6187780266187	1.86717989582296e-12	5.66291591414206e-12
RP11-35O15.1	1.7283689390758	5.34602705158486	49.6088910266774	1.87661325521654e-12	5.68860434910351e-12
RP11-473M20.16	0.744248826345484	6.13904717005101	49.5831190344861	1.90142756411444e-12	5.76086699132672e-12
RP11-30L15.6	0.893665997250963	3.45381416836926	49.577415895867	1.90696299494508e-12	5.77467512059009e-12
RP11-855A2.2	0.735358027590462	4.93749163964888	49.5675231564037	1.91660310154969e-12	5.80089252416755e-12
RP11-45L9.1	0.984845009426717	3.51542845791223	49.5211915685672	1.96240460764568e-12	5.93647500417405e-12
LINC01163	1.58364193061886	3.01027193941749	49.5142002177927	1.96941044632666e-12	5.95461786254938e-12
RP11-480A16.1	0.57383793922382	7.15049973591167	49.5000532588135	1.98366337998227e-12	5.9946429164766e-12
RP11-574K11.24	-0.468764398775749	8.89885736766583	49.4901364036871	1.99371602008185e-12	6.02194020387893e-12
CTD-2516F10.2	-0.610352573574984	7.54447338981947	49.4876099913954	1.99628516301129e-12	6.02661752943848e-12
LINC00504	1.38786620316837	10.3743406336298	49.4601395900042	2.02443495916934e-12	6.10847646085587e-12
CTD-2095E4.5	0.740934872802247	5.61031989743896	49.4412497070914	2.04402218402575e-12	6.16442849676817e-12
LINC01311	0.80267712326753	5.94016944565604	49.4016058968589	2.08574835426144e-12	6.28705667785289e-12
RP11-185E8.2	0.997793150035432	6.43570213610792	49.3173094182232	2.17732774543449e-12	6.55975527387277e-12
FOXP4-AS1	1.17013098995357	6.48008796323879	49.3124882201973	2.18268548816644e-12	6.57254350210241e-12
CTC-239J10.1	-1.45598843491142	2.92143404993176	49.2639104296247	2.23741114400915e-12	6.73390051242306e-12
KB-1562D12.1	1.13695497135912	6.79503407858341	49.2212578478247	2.286592699919e-12	6.87841563577265e-12
DGCR5	1.3247195500155	7.57797857846671	49.216776562776	2.29182234809719e-12	6.89063694781768e-12
RP11-47I22.2	1.29240319801539	4.77298508313022	49.1621166932998	2.35658194707834e-12	7.08173862468072e-12
RP11-372B4.3	0.716455478869181	4.9050222065507	49.1214150383682	2.40599090451611e-12	7.22653931392045e-12
RP11-252K23.2	0.829650607616572	4.57081839551667	49.0495439771198	2.49578246260233e-12	7.49242269530591e-12
LINC-PINT	-0.464486328112981	8.71027582027234	49.0295052745919	2.52141024106577e-12	7.56551192758811e-12
RP5-1031D4.3	0.965190440592764	5.51631417430792	49.0039849295313	2.55443019662222e-12	7.66069594263798e-12
RP11-1379J22.5	0.60107294051473	5.091109273757	48.9747273397252	2.59281844195029e-12	7.77187456838399e-12
RP5-1142A6.10	0.89809006684807	5.49173921645683	48.9202594901647	2.66582904012224e-12	7.98666691117291e-12
RP11-219B4.7	0.956365979245318	4.05466499889005	48.8735782276774	2.73003733906456e-12	8.17488361418674e-12
RP11-513I15.6	0.777441930084825	5.78371427449166	48.8651311518759	2.74182025972899e-12	8.20600538960956e-12
TPRG1-AS2	1.94944456248166	3.51054269368644	48.8640982863537	2.74326450297608e-12	8.20616863732206e-12
RP5-1178H5.2	1.77300382520132	2.57573724600937	48.8624730719528	2.74553856202681e-12	8.20881276393332e-12
RP11-1260E13.1	2.40012564941294	5.02766304437152	48.8486149389985	2.76500615162442e-12	8.26283467881691e-12
RP11-895M11.3	0.994082740961505	3.41178540256824	48.8389253294461	2.77869989781532e-12	8.29955634628198e-12
RP11-556O9.2	1.56559275003853	3.2786370999093	48.8327203800523	2.78750460756392e-12	8.32164545382454e-12
CTC-366B18.4	-0.41352749246625	6.14158402538037	48.8249455500227	2.79857636913476e-12	8.35047673559411e-12
RP11-473O4.5	0.798858651003178	4.68483338958473	48.8235392299355	2.80058373702148e-12	8.35224594298577e-12
RP11-49K24.8	-0.730171615663407	4.4973400117813	48.8063395756667	2.82525125151506e-12	8.4215591318508e-12
RP11-680C21.1	-1.04962043426889	4.82654937632739	48.7910966335664	2.84729415281796e-12	8.48298283168014e-12
RP3-466P17.1	-0.639716728229651	4.71636663681176	48.7629483216117	2.8884529487546e-12	8.60126811013409e-12
FARSA-AS1	1.82972951929493	2.8128507264847	48.7599292962309	2.89290260759809e-12	8.60942071452060e-12
RP3-333H23.9	-0.697164253111228	4.34945253315168	48.7591131305794	2.89410670928423e-12	8.60942071452060e-12
CTB-109A12.1	1.08850007927523	3.61946102828147	48.7309960868195	2.93589590872287e-12	8.72933803676161e-12
AC073043.1	1.08493188602193	3.3219206755001	48.6815519101654	3.01085274940334e-12	8.94770281088411e-12
RP11-143K11.7	0.619229885131113	4.77896893913821	48.673314975109	3.02352465191437e-12	8.98084158428288e-12
LINC00174	0.496589256926809	9.68189362147292	48.6166717374651	3.11212350439505e-12	9.23936113295765e-12
AC005042.4	1.06230284607959	6.96281288714279	48.601103820092	3.13692615056293e-12	9.30831603973574e-12
RP11-381O6.1	1.94052788364301	3.44101044722242	48.4907157118425	3.31856265491558e-12	9.84234679923482e-12
RP11-135F9.3	0.419087931346313	9.68347177482542	48.4723929154586	3.34971418485682e-12	9.92975013131502e-12
RP11-59H7.3	-0.771071559852671	3.69096269016716	48.455798100757	3.37818035831183e-12	1.00091093907834e-11
CTD-2315E11.1	1.50911818056843	4.0876289400925	48.2581798785443	3.73636328298484e-12	1.10648070140549e-11
RP11-977B10.2	0.666982915579581	5.19048614903208	48.210686190856	3.82796507229493e-12	1.1330392858096e-11
ACVR2B-AS1	-0.56666327486111	7.5819422073182	48.2026661717862	3.84365371772464e-12	1.13711298613046e-11
CTC-203F4.2	-0.544230288015006	6.80101664779242	48.1991155111471	3.85062000373465e-12	1.1386034612946e-11
CTB-176F20.3	0.934032995158548	6.94089783341933	48.1921137411071	3.86439430687596e-12	1.14210452362876e-11
RP5-1139B12.3	0.940724852762257	5.86322838813047	48.1753285084208	3.89761636178526e-12	1.15134690426923e-11
ST20-AS1	0.540701554701322	8.26061546920256	48.1718651945334	3.90450659301722e-12	1.15280557158833e-11
RP11-400F19.6	0.465339481709499	8.88645816388537	48.1253171434864	3.99830517424901e-12	1.17990964787308e-11
RP4-785G19.5	1.16598762600072	4.33794038896243	48.1173963116983	4.01448941671933e-12	1.18409390638e-11
RP5-1171I10.5	1.22476160338758	6.75047453662926	48.1049658720101	4.04002019436226e-12	1.19102941825807e-11
CSTF3-AS1	1.0409590008319	3.36889780926829	48.1030702878331	4.04392777254244e-12	1.19158650183948e-11
TBX2-AS1	-0.84863939756454	5.92458775117179	48.1005147551707	4.0492017633861e-12	1.19254545699725e-11
RP11-53B2.3	1.3029657335028	5.57145583678404	48.0903172268752	4.07031558013452e-12	1.1981661765052e-11
LINC00299	1.04668958872925	4.43191683068651	48.0642658854581	4.12475608545547e-12	1.21358668084776e-11
RP11-517C16.2	0.840608615375731	5.60784217526412	48.0348156581679	4.18717741009398e-12	1.23133877522933e-11
CTC-435M10.12	0.658136190001751	5.34757323622421	48.0116992453977	4.23683542596863e-12	1.24492755939054e-11
RP11-14N7.2	-0.651916305113793	5.29426105061067	48.0113442009963	4.23760270004233e-12	1.24492755939054e-11
SCGB1B2P	2.37818611256042	9.58715387821569	47.9775076033366	4.31136757133041e-12	1.26596844896599e-11
RP11-155D18.13	-0.816090435490297	4.86956272940759	47.9515517750826	4.3688219001674e-12	1.28220145728074e-11
CTB-178M22.2	0.890324730531775	5.1835066176148	47.9389559174351	4.3969788856958e-12	1.28982415896839e-11
RP11-454E5.4	-0.432699064098648	6.73216734700803	47.9338575892423	4.4084273377894e-12	1.29254038876099e-11
SMG7-AS1	0.747551732027335	5.66981389005739	47.9177153780356	4.4448722905027e-12	1.30257919977263e-11
RP1-151B14.6	1.13139510376521	3.11895210937755	47.8951491282135	4.49632702700042e-12	1.31700451857329e-11
RP11-383C5.5	0.769364520868571	3.66102225651597	47.8910528867973	4.50573085042892e-12	1.31910464411417e-11
RP11-140K17.3	0.59470995676757	8.20473927345237	47.8596856326335	4.57839677421309e-12	1.33971421960992e-11
RP11-17A1.3	0.760906749714757	4.94979724934969	47.8261200701929	4.65745484216443e-12	1.36169256581061e-11
RP3-508I15.21	0.754675249238367	6.02994816297174	47.8258407158571	4.65811851471199e-12	1.36169256581061e-11
RP4-534N18.2	1.17068559165006	3.98864521325101	47.8009454672899	4.71764473192081e-12	1.37841128856964e-11
RP3-441A12.1	0.885689244321986	3.3680669058196	47.7715823723674	4.78883310363567e-12	1.3985192619668e-11
TMC3-AS1	0.721806725063712	5.85956305876522	47.7480082164802	4.84676394480754e-12	1.4147375726193e-11
CTC-559E9.8	0.563660357879409	7.07641105702705	47.7463279398619	4.85091971230982e-12	1.41525103266746e-11
LINC01336	-0.941988640519593	3.69924149811036	47.7276067173937	4.89746414749495e-12	1.42812473041766e-11
DLG1-AS1	1.00579875951792	4.73743205177931	47.6927628191117	4.98528587911849e-12	1.45301644206292e-11
MGC45922	1.07237733875923	4.11573091958295	47.6401013421237	5.12101581847159e-12	1.49184007933274e-11
RP1-267L14.6	0.492472894159773	4.83012915863422	47.5861255968105	5.26397200380662e-12	1.53272952083225e-11
LINC01012	0.970590648392396	5.67979039747613	47.4725477116845	5.57796469397275e-12	1.6233554222725e-11
LINC01410	1.01836698896861	8.54144681270748	47.4619984326823	5.60806347068099e-12	1.63131107361435e-11
RP11-568N6.1	0.706257555973498	6.28437370657105	47.4513875143321	5.63850208589617e-12	1.6393576965641e-11
AE000661.50	1.67689546726662	3.09398905767915	47.3688983267964	5.8808402722107e-12	1.70897449839587e-11
LINC01006	0.826141984226445	9.89869041150994	47.3267927371428	6.00852943985687e-12	1.74522215161608e-11
LINC00165	-1.34672573619107	3.72634075674869	47.259259303537	6.21915048394961e-12	1.80551050185459e-11
RP11-484D2.4	-0.682381937220477	3.34790367996249	47.2442836957359	6.2668478858686e-12	1.81846372314762e-11
RP11-305K5.1	-0.605537443374701	7.15679885924967	47.239946724389	6.28072940723044e-12	1.82159661835441e-11
RP4-761J14.8	0.705437523045534	4.20716538855691	47.2192311765641	6.34746023312888e-12	1.84004676861198e-11
RP11-147L13.8	-0.762129579656677	5.43482986624631	47.1392915311278	6.61168921728719e-12	1.91570288655941e-11
RP5-1112D6.4	0.64911900342592	6.7883308000389	47.0838223631317	6.8014768505313e-12	1.96972637579143e-11
LINC00526	-0.503806313202931	7.36915391085987	47.0380242085007	6.96227760419218e-12	2.01530633591935e-11
PCED1B-AS1	0.870079254419278	9.21048371788057	47.0307845338045	6.98804261934973e-12	2.02177323210486e-11
LA16c-390E6.4	0.868687499404902	5.20555531712501	47.0097193104991	7.06355493337117e-12	2.04261958283823e-11
RP11-73M7.1	-1.08759084748183	3.93464418734343	46.9991851648808	7.10162234020442e-12	2.05262260983393e-11
RP11-33N14.3	0.649114345823928	4.46667153821281	46.9208885350533	7.39107359380825e-12	2.13523921582376e-11
CTC-329D1.2	0.554593975396775	5.45616462125401	46.9078993312614	7.44022196557505e-12	2.14838683162448e-11
CTD-3116E22.7	-0.85081875302517	3.6188764205035	46.8024415331383	7.85155306603021e-12	2.26605185019103e-11
RP11-323P17.2	1.02054977575154	3.7645589447796	46.7895167124366	7.90350639235079e-12	2.27993186354819e-11
CTD-2292M16.8	-0.526841831757327	7.20425468530943	46.7878912770354	7.91006439072208e-12	2.28070948375068e-11
CTC-232P5.1	0.850948042474103	5.18133413656342	46.7464984239132	8.07891612747778e-12	2.32825767363379e-11
AC139100.4	0.704771895130319	5.60922405481439	46.7437439155633	8.09027962338796e-12	2.33039517932224e-11
SRD5A3-AS1	0.659135139602246	7.22481189717231	46.6698512425742	8.40116118276462e-12	2.41876434832887e-11
RP11-432J22.2	0.540707887140234	5.98374115690787	46.6648499229914	8.42262968745492e-12	2.42376356259363e-11
CTD-2619J13.27	0.71950710024522	5.18016887739209	46.6632791262589	8.4293837631187e-12	2.42452562694671e-11
RP11-700H6.1	1.4153909067975	5.4530788853505	46.6617148127552	8.4361153493191e-12	2.42528048382324e-11
CTD-2330K9.3	0.869451885782554	3.68306815453528	46.628649371539	8.57966877528192e-12	2.46535007873673e-11
RP1-102D24.5	1.06131136909058	3.76252687456319	46.6233089703931	8.60308233054136e-12	2.47087554289138e-11
AC012668.2	1.69555367492978	2.44585859816121	46.6091981648606	8.66525553956841e-12	2.48752231216099e-11
RP1-228P16.3	2.23451237218865	3.62462894150374	46.5375115048523	8.98812608328908e-12	2.57895454430622e-11
RP11-48B3.4	0.871784779856215	7.89666241068224	46.505508700651	9.13612497855295e-12	2.62014657592789e-11
RP11-44F14.6	-0.44817267417866	7.1263233830436	46.4985489015	9.16863249554275e-12	2.6281929556398e-11
JARID2-AS1	0.946148447476591	3.50720950338578	46.4799102774639	9.25626020133717e-12	2.65202408970868e-11
RP11-710C12.1	-0.912258664303785	6.25010180661367	46.4696554728569	9.30482911532006e-12	2.664646747137e-11
CTA-392E5.1	2.41227073629807	8.24903610888778	46.3682218724716	9.79919495936561e-12	2.80485924551885e-11
RP11-226M10.3	1.49711462416546	4.53894200504257	46.3585503103027	9.84768339707335e-12	2.81737259979254e-11
AGAP2-AS1	0.699312554202433	10.1089562627867	46.345035013803	9.9158449300619e-12	2.83549948242206e-11
RP13-314C10.5	1.30465354342994	3.37861282593191	46.3432947579797	9.92465578612049e-12	2.83664532512302e-11
RP11-649E7.7	0.762881850576898	3.62805826593736	46.3222628881181	1.00317610414623e-11	2.86587077647968e-11
RP4-799P18.2	-1.4345079450138	4.56949914973416	46.2965437094579	1.01643100666144e-11	2.90233321776393e-11
RP11-303E16.3	0.736100269011132	4.25044496505533	46.2709598355673	1.02979007552208e-11	2.93905770708453e-11
RP11-304F15.6	1.49693095572252	2.86984770662431	46.2553521779703	1.03802604319163e-11	2.96113226330752e-11
RP11-749H17.1	-1.229587864568	3.13967053466785	46.2362186770981	1.04821255388219e-11	2.98874704523144e-11
RP5-890O3.9	0.41146400427255	7.89110368019137	46.2314699901199	1.05075617239073e-11	2.99455366697261e-11
RP11-290M5.4	-0.684647612182735	3.33962184262278	46.209563929229	1.06257029549077e-11	3.02675539151724e-11
LURAP1L-AS1	1.45659827383785	3.55457662161695	46.2086232909933	1.06308055580131e-11	3.02675539151724e-11
RP3-324O17.7	1.10558885166644	2.60418248553949	46.2012347459545	1.06709709713337e-11	3.03672691979399e-11
KB-431C1.5	0.609159907775674	6.2126357451598	46.1966725654338	1.06958475837108e-11	3.04234007619519e-11
RP11-149I23.3	-0.941994896040859	3.29227814059015	46.1697209673937	1.0843997792549e-11	3.08299503923939e-11
AC004449.6	0.987451232945558	3.2871260715694	46.1613731792008	1.08902999949656e-11	3.09466898316996e-11
RP11-1072A3.3	0.599706860169621	6.66526079564024	46.1548970110309	1.09263572425108e-11	3.10342181419076e-11
AC012363.13	-1.33999588157566	3.0410143589215	46.1250414936908	1.10941345454143e-11	3.14956079282075e-11
RP11-648L3.2	1.51532213876266	3.0749610159263	46.1237986616209	1.11011744456483e-11	3.15004493520198e-11
RP11-783K16.14	0.794464390370774	3.62725158413609	46.0870925513391	1.1311120820916e-11	3.20807725492358e-11
RP11-110L15.2	1.5825581732103	3.47429091385201	46.0847057549402	1.13249092752852e-11	3.21044595633984e-11
CTD-2228K2.7	0.904406070426585	9.40479343804608	46.055450128046	1.14952912828468e-11	3.25707033645900e-11
LINC01513	1.89172945666851	3.05426258055028	46.0545780735927	1.15004092320356e-11	3.25707033645900e-11
RP11-421L21.2	0.659886266665139	4.2657627096785	46.0404877036908	1.15834202034104e-11	3.27900749286378e-11
DARS-AS1	0.621797865036691	6.81519540770294	46.0193470005265	1.17090931954511e-11	3.31299450498987e-11
RP11-16N11.2	-0.52561463886518	6.02578569340419	46.0033550280159	1.18050648299452e-11	3.33854922513536e-11
